37 2 1   0.0000000E+00
38 2 1   0.0000000E+00
39 2 1   0.0000000E+00
40 2 1   0.0000000E+00
41 2 1   0.0000000E+00
42 2 1   0.0000000E+00
43 2 1   0.0000000E+00
44 2 1   0.0000000E+00
45 2 1   0.0000000E+00
46 2 1   0.0000000E+00
47 2 1   0.0000000E+00
48 2 1   0.0000000E+00
49 2 1   0.0000000E+00
50 2 1   0.0000000E+00

1 3 1   0.0000000E+00
2 3 1   0.0000000E+00
3 3 1   0.0000000E+00
4 3 1   0.0000000E+00
5 3 1   0.0000000E+00
6 3 1   0.0000000E+00
7 3 1   0.0000000E+00
8 3 1   0.0000000E+00
9 3 1   0.0000000E+00
10 3 1   0.0000000E+00
11 3 1   0.0000000E+00
12 3 1   0.0000000E+00
13 3 1   0.0000000E+00
14 3 1   0.0000000E+00
15 3 1   0.0000000E+00
16 3 1   0.0000000E+00
17 3 1   0.0000000E+00
18 3 1   0.0000000E+00
19 3 1   0.0000000E+00
20 3 1   0.0000000E+00
21 3 1   0.0000000E+00
22 3 1   0.0000000E+00
23 3 1   0.0000000E+00
24 3 1   0.0000000E+00
25 3 1   0.0000000E+00
26 3 1   0.0000000E+00
27 3 1   0.0000000E+00
28 3 1   0.0000000E+00
29 3 1   0.0000000E+00
30 3 1   0.0000000E+00
31 3 1   0.0000000E+00
32 3 1   0.0000000E+00
33 3 1   0.0000000E+00
34 3 1   0.0000000E+00
35 3 1   0.0000000E+00
36 3 1   0.0000000E+00
37 3 1   0.0000000E+00
38 3 1   0.0000000E+00
39 3 1   0.0000000E+00
40 3 1   0.0000000E+00
41 3 1   0.0000000E+00
42 3 1   0.0000000E+00
43 3 1   0.0000000E+00
44 3 1   0.0000000E+00
45 3 1   0.0000000E+00
46 3 1   0.0000000E+00
47 3 1   0.0000000E+00
48 3 1   0.0000000E+00
49 3 1   0.0000000E+00
50 3 1   0.0000000E+00

1 4 1   0.0000000E+00
2 4 1   0.0000000E+00
3 4 1   0.0000000E+00
4 4 1   0.0000000E+00
5 4 1   0.0000000E+00
6 4 1   0.0000000E+00
7 4 1   0.0000000E+00
8 4 1   0.0000000E+00
9 4 1   0.0000000E+00
10 4 1   0.0000000E+00
11 4 1   0.0000000E+00
12 4 1   0.0000000E+00
13 4 1   0.0000000E+00
14 4 1   0.0000000E+00
15 4 1   0.0000000E+00
16 4 1   0.0000000E+00
17 4 1   0.0000000E+00
18 4 1   0.0000000E+00
19 4 1   0.0000000E+00
20 4 1   0.0000000E+00
21 4 1   0.0000000E+00
22 4 1   0.0000000E+00
23 4 1   0.0000000E+00
24 4 1   0.0000000E+00
25 4 1   0.0000000E+00
26 4 1   0.0000000E+00
27 4 1   0.0000000E+00
28 4 1   0.0000000E+00
29 4 1   0.0000000E+00
30 4 1   0.0000000E+00
31 4 1   0.0000000E+00
32 4 1   0.0000000E+00
33 4 1   0.0000000E+00
34 4 1   0.0000000E+00
35 4 1   0.0000000E+00
36 4 1   0.0000000E+00
37 4 1   0.0000000E+00
38 4 1   0.0000000E+00
39 4 1   0.0000000E+00
40 4 1   0.0000000E+00
41 4 1   0.0000000E+00
42 4 1   0.0000000E+00
43 4 1   0.0000000E+00
44 4 1   0.0000000E+00
45 4 1   0.0000000E+00
46 4 1   0.0000000E+00
47 4 1   0.0000000E+00
48 4 1   0.0000000E+00
49 4 1   0.0000000E+00
50 4 1   0.0000000E+00

1 5 1   0.0000000E+00
2 5 1   0.0000000E+00
3 5 1   0.0000000E+00
4 5 1   0.0000000E+00
5 5 1   0.0000000E+00
6 5 1   0.0000000E+00
7 5 1   0.0000000E+00
8 5 1   0.0000000E+00
9 5 1   0.0000000E+00
10 5 1   0.0000000E+00
11 5 1   0.0000000E+00
12 5 1   0.0000000E+00
13 5 1   0.0000000E+00
14 5 1   0.0000000E+00
15 5 1   0.0000000E+00
16 5 1   0.0000000E+00
17 5 1   0.0000000E+00
18 5 1   0.0000000E+00
19 5 1   0.0000000E+00
20 5 1   0.0000000E+00
21 5 1   0.0000000E+00
22 5 1   0.0000000E+00
23 5 1   0.0000000E+00
24 5 1   0.0000000E+00
25 5 1   0.0000000E+00
26 5 1   0.0000000E+00
27 5 1   0.0000000E+00
28 5 1   0.0000000E+00
29 5 1   0.0000000E+00
30 5 1   0.0000000E+00
31 5 1   0.0000000E+00
32 5 1   0.0000000E+00
33 5 1   0.0000000E+00
34 5 1   0.0000000E+00
35 5 1   0.0000000E+00
36 5 1   0.0000000E+00
37 5 1   0.0000000E+00
38 5 1   0.0000000E+00
39 5 1   0.0000000E+00
40 5 1   0.0000000E+00
41 5 1   0.0000000E+00
42 5 1   0.0000000E+00
43 5 1   0.0000000E+00
44 5 1   0.0000000E+00
45 5 1   0.0000000E+00
46 5 1   0.0000000E+00
47 5 1   0.0000000E+00
48 5 1   0.0000000E+00
49 5 1   0.0000000E+00
50 5 1   0.0000000E+00

1 6 1   0.0000000E+00
2 6 1   0.0000000E+00
3 6 1   0.0000000E+00
4 6 1   0.0000000E+00
5 6 1   0.0000000E+00
6 6 1   0.0000000E+00
7 6 1   0.0000000E+00
8 6 1   0.0000000E+00
9 6 1   0.0000000E+00
10 6 1   0.0000000E+00
11 6 1   0.0000000E+00
12 6 1   0.0000000E+00
13 6 1   0.0000000E+00
14 6 1   0.0000000E+00
15 6 1   0.0000000E+00
16 6 1   0.0000000E+00
17 6 1   0.0000000E+00
18 6 1   0.0000000E+00
19 6 1   0.0000000E+00
20 6 1   0.0000000E+00
21 6 1   0.0000000E+00
22 6 1   0.0000000E+00
23 6 1   0.0000000E+00
24 6 1   0.0000000E+00
25 6 1   0.0000000E+00
26 6 1   0.0000000E+00
27 6 1   0.0000000E+00
28 6 1   0.0000000E+00
29 6 1   0.0000000E+00
30 6 1   0.0000000E+00
31 6 1   0.0000000E+00
32 6 1   0.0000000E+00
33 6 1   0.0000000E+00
34 6 1   0.0000000E+00
35 6 1   0.0000000E+00
36 6 1   0.0000000E+00
37 6 1   0.0000000E+00
38 6 1   0.0000000E+00
39 6 1   0.0000000E+00
40 6 1   0.0000000E+00
41 6 1   0.0000000E+00
42 6 1   0.0000000E+00
43 6 1   0.0000000E+00
44 6 1   0.0000000E+00
45 6 1   0.0000000E+00
46 6 1   0.0000000E+00
47 6 1   0.0000000E+00
48 6 1   0.0000000E+00
49 6 1   0.0000000E+00
50 6 1   0.0000000E+00

1 7 1   0.0000000E+00
2 7 1   0.0000000E+00
3 7 1   0.0000000E+00
4 7 1   0.0000000E+00
5 7 1   0.0000000E+00
6 7 1   0.0000000E+00
7 7 1   0.0000000E+00
8 7 1   0.0000000E+00
9 7 1   0.0000000E+00
10 7 1   0.0000000E+00
11 7 1   0.0000000E+00
12 7 1   0.0000000E+00
13 7 1   0.0000000E+00
14 7 1   0.0000000E+00
15 7 1   0.0000000E+00
16 7 1   0.0000000E+00
17 7 1   0.0000000E+00
18 7 1   0.0000000E+00
19 7 1   0.0000000E+00
20 7 1   0.0000000E+00
21 7 1   0.0000000E+00
22 7 1   0.0000000E+00
23 7 1   0.0000000E+00
24 7 1   0.0000000E+00
25 7 1   0.0000000E+00
26 7 1   0.0000000E+00
27 7 1   0.0000000E+00
28 7 1   0.0000000E+00
29 7 1   0.0000000E+00
30 7 1   0.0000000E+00
31 7 1   0.0000000E+00
32 7 1   0.0000000E+00
33 7 1   0.0000000E+00
34 7 1   0.0000000E+00
35 7 1   0.0000000E+00
36 7 1   0.0000000E+00
37 7 1   0.0000000E+00
38 7 1   0.0000000E+00
39 7 1   0.0000000E+00
40 7 1   0.0000000E+00
41 7 1   0.0000000E+00
42 7 1   0.0000000E+00
43 7 1   0.0000000E+00
44 7 1   0.0000000E+00
45 7 1   0.0000000E+00
46 7 1   0.0000000E+00
47 7 1   0.0000000E+00
48 7 1   0.0000000E+00
49 7 1   0.0000000E+00
50 7 1   0.0000000E+00

1 8 1   0.0000000E+00
2 8 1   0.0000000E+00
3 8 1   0.0000000E+00
4 8 1   0.0000000E+00
5 8 1   0.0000000E+00
6 8 1   0.0000000E+00
7 8 1   0.0000000E+00
8 8 1   0.0000000E+00
9 8 1   0.0000000E+00
10 8 1   0.0000000E+00
11 8 1   0.0000000E+00
12 8 1   0.0000000E+00
13 8 1   0.0000000E+00
14 8 1   0.0000000E+00
15 8 1   0.0000000E+00
16 8 1   0.0000000E+00
17 8 1   0.0000000E+00
18 8 1   0.0000000E+00
19 8 1   0.0000000E+00
20 8 1   0.0000000E+00
21 8 1   0.0000000E+00
22 8 1   0.0000000E+00
23 8 1   0.0000000E+00
24 8 1   0.0000000E+00
25 8 1   0.0000000E+00
26 8 1   0.0000000E+00
27 8 1   0.0000000E+00
28 8 1   0.0000000E+00
29 8 1   0.0000000E+00
30 8 1   0.0000000E+00
31 8 1   0.0000000E+00
32 8 1   0.0000000E+00
33 8 1   0.0000000E+00
34 8 1   0.0000000E+00
35 8 1   0.0000000E+00
36 8 1   0.0000000E+00
37 8 1   0.0000000E+00
38 8 1   0.0000000E+00
39 8 1   0.0000000E+00
40 8 1   0.0000000E+00
41 8 1   0.0000000E+00
42 8 1   0.0000000E+00
43 8 1   0.0000000E+00
44 8 1   0.0000000E+00
45 8 1   0.0000000E+00
46 8 1   0.0000000E+00
47 8 1   0.0000000E+00
48 8 1   0.0000000E+00
49 8 1   0.0000000E+00
50 8 1   0.0000000E+00

1 9 1   0.0000000E+00
2 9 1   0.0000000E+00
3 9 1   0.0000000E+00
4 9 1   0.0000000E+00
5 9 1   0.0000000E+00
6 9 1   0.0000000E+00
7 9 1   0.0000000E+00
8 9 1   0.0000000E+00
9 9 1   0.0000000E+00
10 9 1   0.0000000E+00
11 9 1   0.0000000E+00
12 9 1   0.0000000E+00
13 9 1   0.0000000E+00
14 9 1   0.0000000E+00
15 9 1   0.0000000E+00
16 9 1   0.0000000E+00
17 9 1   0.0000000E+00
18 9 1   0.0000000E+00
19 9 1   0.0000000E+00
20 9 1   0.0000000E+00
21 9 1   0.0000000E+00
22 9 1   0.0000000E+00
23 9 1   0.0000000E+00
24 9 1   0.0000000E+00
25 9 1   0.0000000E+00
26 9 1   0.0000000E+00
27 9 1   0.0000000E+00
28 9 1   0.0000000E+00
29 9 1   0.0000000E+00
30 9 1   0.0000000E+00
31 9 1   0.0000000E+00
32 9 1   0.0000000E+00
33 9 1   0.0000000E+00
34 9 1   0.0000000E+00
35 9 1   0.0000000E+00
36 9 1   0.0000000E+00
37 9 1   0.0000000E+00
38 9 1   0.0000000E+00
39 9 1   0.0000000E+00
40 9 1   0.0000000E+00
41 9 1   0.0000000E+00
42 9 1   0.0000000E+00
43 9 1   0.0000000E+00
44 9 1   0.0000000E+00
45 9 1   0.0000000E+00
46 9 1   0.0000000E+00
47 9 1   0.0000000E+00
48 9 1   0.0000000E+00
49 9 1   0.0000000E+00
50 9 1   0.0000000E+00

1 10 1   0.0000000E+00
2 10 1   0.0000000E+00
3 10 1   0.0000000E+00
4 10 1   0.0000000E+00
5 10 1   0.0000000E+00
6 10 1   0.0000000E+00
7 10 1   0.0000000E+00
8 10 1   0.0000000E+00
9 10 1   0.0000000E+00
10 10 1   0.0000000E+00
11 10 1   0.0000000E+00
12 10 1   0.0000000E+00
13 10 1   0.0000000E+00
14 10 1   0.0000000E+00
15 10 1   0.0000000E+00
16 10 1   0.0000000E+00
17 10 1   0.0000000E+00
18 10 1   0.0000000E+00
19 10 1   0.0000000E+00
20 10 1   0.0000000E+00
21 10 1   0.0000000E+00
22 10 1   0.0000000E+00
23 10 1   0.0000000E+00
24 10 1   0.0000000E+00
25 10 1   0.0000000E+00
26 10 1   0.0000000E+00
27 10 1   0.0000000E+00
28 10 1   0.0000000E+00
29 10 1   0.0000000E+00
30 10 1   0.0000000E+00
31 10 1   0.0000000E+00
32 10 1   0.0000000E+00
33 10 1   0.0000000E+00
34 10 1   0.0000000E+00
35 10 1   0.0000000E+00
36 10 1   0.0000000E+00
37 10 1   0.0000000E+00
38 10 1   0.0000000E+00
39 10 1   0.0000000E+00
40 10 1   0.0000000E+00
41 10 1   0.0000000E+00
42 10 1   0.0000000E+00
43 10 1   0.0000000E+00
44 10 1   0.0000000E+00
45 10 1   0.0000000E+00
46 10 1   0.0000000E+00
47 10 1   0.0000000E+00
48 10 1   0.0000000E+00
49 10 1   0.0000000E+00
50 10 1   0.0000000E+00

1 11 1   0.0000000E+00
2 11 1   0.0000000E+00
3 11 1   0.0000000E+00
4 11 1   0.0000000E+00
5 11 1   0.0000000E+00
6 11 1   0.0000000E+00
7 11 1   0.0000000E+00
8 11 1   0.0000000E+00
9 11 1   0.0000000E+00
10 11 1   0.0000000E+00
11 11 1   0.0000000E+00
12 11 1   0.0000000E+00
13 11 1   0.0000000E+00
14 11 1   0.0000000E+00
15 11 1   0.0000000E+00
16 11 1   0.0000000E+00
17 11 1   0.0000000E+00
18 11 1   0.0000000E+00
19 11 1   0.0000000E+00
20 11 1   0.0000000E+00
21 11 1   0.0000000E+00
22 11 1   0.0000000E+00
23 11 1   0.0000000E+00
24 11 1   0.0000000E+00
25 11 1   0.0000000E+00
26 11 1   0.0000000E+00
27 11 1   0.0000000E+00
28 11 1   0.0000000E+00
29 11 1   0.0000000E+00
30 11 1   0.0000000E+00
31 11 1   0.0000000E+00
32 11 1   0.0000000E+00
33 11 1   0.0000000E+00
34 11 1   0.0000000E+00
35 11 1   0.0000000E+00
36 11 1   0.0000000E+00
37 11 1   0.0000000E+00
38 11 1   0.0000000E+00
39 11 1   0.0000000E+00
40 11 1   0.0000000E+00
41 11 1   0.0000000E+00
42 11 1   0.0000000E+00
43 11 1   0.0000000E+00
44 11 1   0.0000000E+00
45 11 1   0.0000000E+00
46 11 1   0.0000000E+00
47 11 1   0.0000000E+00
48 11 1   0.0000000E+00
49 11 1   0.0000000E+00
50 11 1   0.0000000E+00

1 12 1   0.0000000E+00
2 12 1   0.0000000E+00
3 12 1   0.0000000E+00
4 12 1   0.0000000E+00
5 12 1   0.0000000E+00
6 12 1   0.0000000E+00
7 12 1   0.0000000E+00
8 12 1   0.0000000E+00
9 12 1   0.0000000E+00
10 12 1   0.0000000E+00
11 12 1   0.0000000E+00
12 12 1   0.0000000E+00
13 12 1   0.0000000E+00
14 12 1   0.0000000E+00
15 12 1   0.0000000E+00
16 12 1   0.0000000E+00
17 12 1   0.0000000E+00
18 12 1   0.0000000E+00
19 12 1   0.0000000E+00
20 12 1   0.0000000E+00
21 12 1   0.0000000E+00
22 12 1   0.0000000E+00
23 12 1   0.0000000E+00
24 12 1   0.0000000E+00
25 12 1   0.0000000E+00
26 12 1   0.0000000E+00
27 12 1   0.0000000E+00
28 12 1   0.0000000E+00
29 12 1   0.0000000E+00
30 12 1   0.0000000E+00
31 12 1   0.0000000E+00
32 12 1   0.0000000E+00
33 12 1   0.0000000E+00
34 12 1   0.0000000E+00
35 12 1   0.0000000E+00
36 12 1   0.0000000E+00
37 12 1   0.0000000E+00
38 12 1   0.0000000E+00
39 12 1   0.0000000E+00
40 12 1   0.0000000E+00
41 12 1   0.0000000E+00
42 12 1   0.0000000E+00
43 12 1   0.0000000E+00
44 12 1   0.0000000E+00
45 12 1   0.0000000E+00
46 12 1   0.0000000E+00
47 12 1   0.0000000E+00
48 12 1   0.0000000E+00
49 12 1   0.0000000E+00
50 12 1   0.0000000E+00

1 13 1   0.0000000E+00
2 13 1   0.0000000E+00
3 13 1   0.0000000E+00
4 13 1   0.0000000E+00
5 13 1   0.0000000E+00
6 13 1   0.0000000E+00
7 13 1   0.0000000E+00
8 13 1   0.0000000E+00
9 13 1   0.0000000E+00
10 13 1   0.0000000E+00
11 13 1   0.0000000E+00
12 13 1   0.0000000E+00
13 13 1   0.0000000E+00
14 13 1   0.0000000E+00
15 13 1   0.0000000E+00
16 13 1   0.0000000E+00
17 13 1   0.0000000E+00
18 13 1   0.0000000E+00
19 13 1   0.0000000E+00
20 13 1   0.0000000E+00
21 13 1   0.0000000E+00
22 13 1   0.0000000E+00
23 13 1   0.0000000E+00
24 13 1   0.0000000E+00
25 13 1   0.0000000E+00
26 13 1   0.0000000E+00
27 13 1   0.0000000E+00
28 13 1   0.0000000E+00
29 13 1   0.0000000E+00
30 13 1   0.0000000E+00
31 13 1   0.0000000E+00
32 13 1   0.0000000E+00
33 13 1   0.0000000E+00
34 13 1   0.0000000E+00
35 13 1   0.0000000E+00
36 13 1   0.0000000E+00
37 13 1   0.0000000E+00
38 13 1   0.0000000E+00
39 13 1   0.0000000E+00
40 13 1   0.0000000E+00
41 13 1   0.0000000E+00
42 13 1   0.0000000E+00
43 13 1   0.0000000E+00
44 13 1   0.0000000E+00
45 13 1   0.0000000E+00
46 13 1   0.0000000E+00
47 13 1   0.0000000E+00
48 13 1   0.0000000E+00
49 13 1   0.0000000E+00
50 13 1   0.0000000E+00

1 14 1   0.0000000E+00
2 14 1   0.0000000E+00
3 14 1   0.0000000E+00
4 14 1   0.0000000E+00
5 14 1   0.0000000E+00
6 14 1   0.0000000E+00
7 14 1   0.0000000E+00
8 14 1   0.0000000E+00
9 14 1   0.0000000E+00
10 14 1   0.0000000E+00
11 14 1   0.0000000E+00
12 14 1   0.0000000E+00
13 14 1   0.0000000E+00
14 14 1   0.0000000E+00
15 14 1   0.0000000E+00
16 14 1   0.0000000E+00
17 14 1   0.0000000E+00
18 14 1   0.0000000E+00
19 14 1   0.0000000E+00
20 14 1   0.0000000E+00
21 14 1   0.0000000E+00
22 14 1   0.0000000E+00
23 14 1   0.0000000E+00
24 14 1   0.0000000E+00
25 14 1   0.0000000E+00
26 14 1   0.0000000E+00
27 14 1   0.0000000E+00
28 14 1   0.0000000E+00
29 14 1   0.0000000E+00
30 14 1   0.0000000E+00
31 14 1   0.0000000E+00
32 14 1   0.0000000E+00
33 14 1   0.0000000E+00
34 14 1   0.0000000E+00
35 14 1   0.0000000E+00
36 14 1   0.0000000E+00
37 14 1   0.0000000E+00
38 14 1   0.0000000E+00
39 14 1   0.0000000E+00
40 14 1   0.0000000E+00
41 14 1   0.0000000E+00
42 14 1   0.0000000E+00
43 14 1   0.0000000E+00
44 14 1   0.0000000E+00
45 14 1   0.0000000E+00
46 14 1   0.0000000E+00
47 14 1   0.0000000E+00
48 14 1   0.0000000E+00
49 14 1   0.0000000E+00
50 14 1   0.0000000E+00

1 15 1   0.0000000E+00
2 15 1   0.0000000E+00
3 15 1   0.0000000E+00
4 15 1   0.0000000E+00
5 15 1   0.0000000E+00
6 15 1   0.0000000E+00
7 15 1   0.0000000E+00
8 15 1   0.0000000E+00
9 15 1   0.0000000E+00
10 15 1   0.0000000E+00
11 15 1   0.0000000E+00
12 15 1   0.0000000E+00
13 15 1   0.0000000E+00
14 15 1   0.0000000E+00
15 15 1   0.0000000E+00
16 15 1   0.0000000E+00
17 15 1   0.0000000E+00
18 15 1   0.0000000E+00
19 15 1   0.0000000E+00
20 15 1   0.0000000E+00
21 15 1   0.0000000E+00
22 15 1   0.0000000E+00
23 15 1   0.0000000E+00
24 15 1   0.0000000E+00
25 15 1   0.0000000E+00
26 15 1   0.0000000E+00
27 15 1   0.0000000E+00
28 15 1   0.0000000E+00
29 15 1   0.0000000E+00
30 15 1   0.0000000E+00
31 15 1   0.0000000E+00
32 15 1   0.0000000E+00
33 15 1   0.0000000E+00
34 15 1   0.0000000E+00
35 15 1   0.0000000E+00
36 15 1   0.0000000E+00
37 15 1   0.0000000E+00
38 15 1   0.0000000E+00
39 15 1   0.0000000E+00
40 15 1   0.0000000E+00
41 15 1   0.0000000E+00
42 15 1   0.0000000E+00
43 15 1   0.0000000E+00
44 15 1   0.0000000E+00
45 15 1   0.0000000E+00
46 15 1   0.0000000E+00
47 15 1   0.0000000E+00
48 15 1   0.0000000E+00
49 15 1   0.0000000E+00
50 15 1   0.0000000E+00

1 16 1   0.0000000E+00
2 16 1   0.0000000E+00
3 16 1   0.0000000E+00
4 16 1   0.0000000E+00
5 16 1   0.0000000E+00
6 16 1   0.0000000E+00
7 16 1   0.0000000E+00
8 16 1   0.0000000E+00
9 16 1   0.0000000E+00
10 16 1   0.0000000E+00
11 16 1   0.0000000E+00
12 16 1   0.0000000E+00
13 16 1   0.0000000E+00
14 16 1   0.0000000E+00
15 16 1   0.0000000E+00
16 16 1   0.0000000E+00
17 16 1   0.0000000E+00
18 16 1   0.0000000E+00
19 16 1   0.0000000E+00
20 16 1   0.0000000E+00
21 16 1   0.0000000E+00
22 16 1   0.0000000E+00
23 16 1   0.0000000E+00
24 16 1   0.0000000E+00
25 16 1   0.0000000E+00
26 16 1   0.0000000E+00
27 16 1   0.0000000E+00
28 16 1   0.0000000E+00
29 16 1   0.0000000E+00
30 16 1   0.0000000E+00
31 16 1   0.0000000E+00
32 16 1   0.0000000E+00
33 16 1   0.0000000E+00
34 16 1   0.0000000E+00
35 16 1   0.0000000E+00
36 16 1   0.0000000E+00
37 16 1   0.0000000E+00
38 16 1   0.0000000E+00
39 16 1   0.0000000E+00
40 16 1   0.0000000E+00
41 16 1   0.0000000E+00
42 16 1   0.0000000E+00
43 16 1   0.0000000E+00
44 16 1   0.0000000E+00
45 16 1   0.0000000E+00
46 16 1   0.0000000E+00
47 16 1   0.0000000E+00
48 16 1   0.0000000E+00
49 16 1   0.0000000E+00
50 16 1   0.0000000E+00

1 17 1   0.0000000E+00
2 17 1   0.0000000E+00
3 17 1   0.0000000E+00
4 17 1   0.0000000E+00
5 17 1   0.0000000E+00
6 17 1   0.0000000E+00
7 17 1   0.0000000E+00
8 17 1   0.0000000E+00
9 17 1   0.0000000E+00
10 17 1   0.0000000E+00
11 17 1   0.0000000E+00
12 17 1   0.0000000E+00
13 17 1   0.0000000E+00
14 17 1   0.0000000E+00
15 17 1   0.0000000E+00
16 17 1   0.0000000E+00
17 17 1   0.0000000E+00
18 17 1   0.0000000E+00
19 17 1   0.0000000E+00
20 17 1   0.0000000E+00
21 17 1   0.0000000E+00
22 17 1   0.0000000E+00
23 17 1   0.0000000E+00
24 17 1   0.0000000E+00
25 17 1   0.0000000E+00
26 17 1   0.0000000E+00
27 17 1   0.0000000E+00
28 17 1   0.0000000E+00
29 17 1   0.0000000E+00
30 17 1   0.0000000E+00
31 17 1   0.0000000E+00
32 17 1   0.0000000E+00
33 17 1   0.0000000E+00
34 17 1   0.0000000E+00
35 17 1   0.0000000E+00
36 17 1   0.0000000E+00
37 17 1   0.0000000E+00
38 17 1   0.0000000E+00
39 17 1   0.0000000E+00
40 17 1   0.0000000E+00
41 17 1   0.0000000E+00
42 17 1   0.0000000E+00
43 17 1   0.0000000E+00
44 17 1   0.0000000E+00
45 17 1   0.0000000E+00
46 17 1   0.0000000E+00
47 17 1   0.0000000E+00
48 17 1   0.0000000E+00
49 17 1   0.0000000E+00
50 17 1   0.0000000E+00

1 18 1   0.0000000E+00
2 18 1   0.0000000E+00
3 18 1   0.0000000E+00
4 18 1   0.0000000E+00
5 18 1   0.0000000E+00
6 18 1   0.0000000E+00
7 18 1   0.0000000E+00
8 18 1   0.0000000E+00
9 18 1   0.0000000E+00
10 18 1   0.0000000E+00
11 18 1   0.0000000E+00
12 18 1   0.0000000E+00
13 18 1   0.0000000E+00
14 18 1   0.0000000E+00
15 18 1   0.0000000E+00
16 18 1   0.0000000E+00
17 18 1   0.0000000E+00
18 18 1   0.0000000E+00
19 18 1   0.0000000E+00
20 18 1   0.0000000E+00
21 18 1   0.0000000E+00
22 18 1   0.0000000E+00
23 18 1   0.0000000E+00
24 18 1   0.0000000E+00
25 18 1   0.0000000E+00
26 18 1   0.0000000E+00
27 18 1   0.0000000E+00
28 18 1   0.0000000E+00
29 18 1   0.0000000E+00
30 18 1   0.0000000E+00
31 18 1   0.0000000E+00
32 18 1   0.0000000E+00
33 18 1   0.0000000E+00
34 18 1   0.0000000E+00
35 18 1   0.0000000E+00
36 18 1   0.0000000E+00
37 18 1   0.0000000E+00
38 18 1   0.0000000E+00
39 18 1   0.0000000E+00
40 18 1   0.0000000E+00
41 18 1   0.0000000E+00
42 18 1   0.0000000E+00
43 18 1   0.0000000E+00
44 18 1   0.0000000E+00
45 18 1   0.0000000E+00
46 18 1   0.0000000E+00
47 18 1   0.0000000E+00
48 18 1   0.0000000E+00
49 18 1   0.0000000E+00
50 18 1   0.0000000E+00

1 19 1   0.0000000E+00
2 19 1   0.0000000E+00
3 19 1   0.0000000E+00
4 19 1   0.0000000E+00
5 19 1   0.0000000E+00
6 19 1   0.0000000E+00
7 19 1   0.0000000E+00
8 19 1   0.0000000E+00
9 19 1   0.0000000E+00
10 19 1   0.0000000E+00
11 19 1   0.0000000E+00
12 19 1   0.0000000E+00
13 19 1   0.0000000E+00
14 19 1   0.0000000E+00
15 19 1   0.0000000E+00
16 19 1   0.0000000E+00
17 19 1   0.0000000E+00
18 19 1   0.0000000E+00
19 19 1   0.0000000E+00
20 19 1   0.0000000E+00
21 19 1   0.0000000E+00
22 19 1   0.0000000E+00
23 19 1   0.0000000E+00
24 19 1   0.0000000E+00
25 19 1   0.0000000E+00
26 19 1   0.0000000E+00
27 19 1   0.0000000E+00
28 19 1   0.0000000E+00
29 19 1   0.0000000E+00
30 19 1   0.0000000E+00
31 19 1   0.0000000E+00
32 19 1   0.0000000E+00
